Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2023,7,25,16,0,614.6,491.7,122.9,23.3,18.4,38.0,845.1,4.9,307.8,0
2023,7,25,17,0,444.9,355.9,89.0,20.4,15.9,41.1,844.6,4.9,332.5,0
2023,7,25,18,0,367.6,294.1,73.5,20.1,17.2,38.9,844.3,5.3,76.2,0
2023,7,25,19,0,240.8,192.7,48.2,18.7,16.6,48.3,845.4,4.3,237.4,0
2023,7,25,20,0,78.3,62.7,15.7,17.5,14.6,44.7,846.6,4.8,92.1,0
2023,7,25,21,0,13.1,10.5,2.6,15.6,11.4,41.1,844.4,4.0,167.9,0
2023,7,25,22,0,0.1,0.1,0.0,16.0,12.0,56.5,845.6,4.3,320.1,0
2023,7,25,23,0,17.1,13.7,3.4,16.7,12.5,49.2,844.5,3.1,71.0,0
2023,7,26,0,0,63.3,50.7,12.7,14.5,10.8,61.5,843.8,3.7,73.6,0
2023,7,26,1,0,0.0,0.0,0.0,15.0,10.6,70.7,846.2,2.8,291.4,0
2023,7,26,2,0,53.4,42.7,10.7,16.7,12.8,61.1,845.7,2.4,136.2,0
2023,7,26,3,0,51.4,41.1,10.3,15.8,12.5,76.3,846.3,2.1,67.4,0
2023,7,26,4,0,163.6,130.9,32.7,17.7,13.6,82.7,844.5,1.6,25.0,0
2023,7,26,5,0,145.1,116.1,29.0,17.2,13.0,77.7,845.2,1.2,148.9,0
2023,7,26,6,0,320.0,256.0,64.0,21.0,18.0,76.3,845.9,1.8,313.8,0
2023,7,26,7,0,449.8,359.9,90.0,23.2,18.3,82.2,846.0,1.4,128.9,0
2023,7,26,8,0,619.1,495.3,123.8,23.0,18.6,75.2,844.3,1.5,40.9,0
2023,7,26,9,0,758.2,606.6,151.6,23.4,21.1,80.3,846.2,1.4,52.9,0
2023,7,26,10,0,824.3,659.5,164.9,25.5,22.5,70.5,846.5,2.0,231.0,0
2023,7,26,11,0,999.0,799.2,199.8,25.4,22.2,59.5,846.1,2.7,71.2,0
2023,7,26,12,0,1006.0,804.8,201.2,25.9,23.9,68.7,845.8,2.6,213.9,0
2023,7,26,13,0,1006.2,805.0,201.2,21.9,18.9,59.4,844.3,3.2,94.4,0
2023,7,26,14,0,839.6,671.7,167.9,24.3,21.8,47.4,843.7,3.2,30.4,0
2023,7,26,15,0,803.7,643.0,160.7,23.1,20.4,38.6,843.4,4.8,47.4,0
2023,7,26,16,0,622.3,497.8,124.5,22.1,17.7,32.7,846.4,4.9,88.9,0
2023,7,26,17,0,415.5,332.4,83.1,18.7,14.8,41.0,846.0,4.3,58.5,0
2023,7,26,18,0,378.2,302.6,75.6,20.4,17.0,43.8,844.8,4.0,101.6,0
2023,7,26,19,0,305.7,244.5,61.1,20.3,17.3,41.6,845.9,4.3,133.0,0
2023,7,26,20,0,126.5,101.2,25.3,17.3,13.9,46.0,844.8,5.4,191.6,0
2023,7,26,21,0,27.0,21.6,5.4,16.7,12.2,44.3,845.2,4.1,220.8,0
2023,7,26,22,0,53.8,43.0,10.8,14.8,10.5,48.0,844.9,4.4,155.4,0
2023,7,26,23,0,79.9,64.0,16.0,16.2,13.0,53.8,847.3,3.8,311.0,0
2023,7,27,0,0,0.0,0.0,0.0,15.4,10.9,63.0,844.6,2.5,233.4,0
2023,7,27,1,0,42.8,34.2,8.6,15.5,12.6,64.8,843.2,3.0,41.4,0
2023,7,27,2,0,81.7,65.3,16.3,14.4,10.3,72.9,845.6,1.6,126.3,0
2023,7,27,3,0,93.9,75.1,18.8,15.6,12.3,72.7,844.8,1.9,231.9,0
2023,7,27,4,0,141.0,112.8,28.2,17.8,12.9,69.3,844.7,0.5,158.5,0
2023,7,27,5,0,200.4,160.4,40.1,18.4,13.6,74.4,845.2,1.4,130.6,0
2023,7,27,6,0,231.7,185.3,46.3,20.6,16.6,92.9,846.2,1.4,169.1,0
2023,7,27,7,0,489.8,391.8,98.0,21.9,17.7,74.5,843.3,1.4,286.1,0
2023,7,27,8,0,603.5,482.8,120.7,22.4,17.5,75.7,843.6,1.0,35.5,0
2023,7,27,9,0,613.8,491.0,122.8,23.8,18.9,67.0,842.6,1.2,155.7,0
2023,7,27,10,0,931.3,745.0,186.3,25.3,20.4,64.1,845.5,1.9,303.0,0
2023,7,27,11,0,966.9,773.5,193.4,25.4,21.1,64.0,844.2,2.5,103.1,0
2023,7,27,12,0,1018.7,814.9,203.7,26.2,23.2,63.0,844.0,2.5,326.0,0
2023,7,27,13,0,918.5,734.8,183.7,26.3,23.9,58.2,846.7,3.2,17.3,0
2023,7,27,14,0,825.7,660.5,165.1,25.6,20.9,50.1,845.5,4.7,152.4,0
2023,7,27,15,0,756.3,605.0,151.3,24.5,22.4,48.3,844.6,4.3,229.9,0
2023,7,27,16,0,587.5,470.0,117.5,22.6,18.0,54.5,845.7,3.7,261.4,0
2023,7,27,17,0,471.2,377.0,94.2,20.7,16.9,38.5,844.4,4.5,283.9,0
2023,7,27,18,0,407.1,325.7,81.4,20.3,16.6,39.0,845.7,3.7,295.2,0
2023,7,27,19,0,276.0,220.8,55.2,18.2,15.2,36.8,845.0,4.1,337.5,0
2023,7,27,20,0,105.8,84.7,21.2,17.3,14.6,46.0,846.4,5.0,166.6,0
2023,7,27,21,0,82.7,66.2,16.5,17.8,13.0,47.7,845.0,3.8,315.1,0
2023,7,27,22,0,83.1,66.4,16.6,17.9,15.5,55.7,844.7,4.6,263.6,0
2023,7,27,23,0,0.0,0.0,0.0,16.0,11.5,55.9,845.5,3.6,305.0,0
2023,7,28,0,0,18.9,15.1,3.8,13.8,10.8,66.2,844.6,3.1,256.4,0
2023,7,28,1,0,54.0,43.2,10.8,14.1,9.6,64.1,844.4,2.9,279.6,0
2023,7,28,2,0,126.0,100.8,25.2,16.5,14.4,68.3,844.4,1.7,180.4,0
2023,7,28,3,0,2.6,2.1,0.5,16.6,11.7,68.7,846.9,1.4,305.9,0
2023,7,28,4,0,81.1,64.9,16.2,16.2,12.2,80.1,845.1,1.7,210.6,0
2023,7,28,5,0,180.8,144.7,36.2,17.9,14.1,81.4,846.6,1.5,107.5,0
2023,7,28,6,0,201.4,161.1,40.3,19.1,16.4,69.7,845.6,1.0,345.7,0
2023,7,28,7,0,448.4,358.7,89.7,21.9,18.4,80.4,843.9,1.2,40.5,0
2023,7,28,8,0,586.3,469.0,117.3,21.9,17.9,74.2,845.2,1.7,104.4,0
2023,7,28,9,0,709.6,567.7,141.9,22.5,18.7,80.5,844.8,2.4,327.9,0
2023,7,28,10,0,877.5,702.0,175.5,23.8,21.7,69.3,844.3,3.0,353.2,0
2023,7,28,11,0,991.1,792.9,198.2,24.3,20.4,74.2,843.9,2.4,249.3,0
2023,7,28,12,0,990.7,792.5,198.1,24.0,21.9,59.4,843.5,2.8,204.6,0
2023,7,28,13,0,965.6,772.5,193.1,23.7,19.6,54.1,845.1,3.2,12.0,0
2023,7,28,14,0,823.7,658.9,164.7,24.6,21.4,40.2,843.6,4.2,308.3,0
2023,7,28,15,0,809.3,647.4,161.9,21.5,17.4,45.6,844.0,4.6,27.1,0
2023,7,28,16,0,670.5,536.4,134.1,23.3,19.1,47.5,845.3,5.2,297.5,0
2023,7,28,17,0,483.1,386.5,96.6,21.8,19.4,43.1,847.3,4.5,127.3,0
2023,7,28,18,0,355.8,284.7,71.2,20.1,16.4,45.5,846.5,5.1,123.0,0
2023,7,28,19,0,301.9,241.5,60.4,18.6,15.2,44.7,843.7,6.0,51.7,0
2023,7,28,20,0,125.7,100.5,25.1,18.7,15.2,41.3,844.3,5.0,55.7,0
2023,7,28,21,0,108.4,86.7,21.7,17.0,14.7,43.0,845.1,4.6,235.2,0
2023,7,28,22,0,73.4,58.7,14.7,17.0,12.4,49.5,844.0,4.0,180.9,0
2023,7,28,23,0,119.3,95.4,23.9,15.5,13.4,49.2,845.5,4.1,177.3,0
2023,7,29,0,0,0.0,0.0,0.0,15.8,10.8,57.9,846.0,2.3,32.8,0
2023,7,29,1,0,0.0,0.0,0.0,15.3,12.7,64.7,845.2,2.2,266.2,0
2023,7,29,2,0,86.8,69.4,17.4,15.2,12.5,66.4,846.7,2.4,265.1,0
2023,7,29,3,0,119.9,95.9,24.0,17.5,13.7,71.7,843.6,2.6,289.5,0
2023,7,29,4,0,125.6,100.5,25.1,18.7,14.8,75.8,845.5,1.1,34.7,0
2023,7,29,5,0,167.3,133.9,33.5,19.0,14.9,90.3,845.5,1.8,317.4,0
2023,7,29,6,0,350.1,280.1,70.0,20.3,17.6,87.4,844.1,1.4,354.3,0
2023,7,29,7,0,423.3,338.7,84.7,20.6,17.5,73.0,845.1,1.7,5.6,0
2023,7,29,8,0,512.6,410.1,102.5,23.0,20.4,76.9,845.5,1.3,56.9,0
2023,7,29,9,0,744.3,595.4,148.9,23.5,21.3,71.1,842.6,2.8,31.4,0
2023,7,29,10,0,939.1,751.3,187.8,25.0,20.9,61.7,845.0,1.7,228.2,0
2023,7,29,11,0,1010.5,808.4,202.1,24.2,19.9,70.2,844.8,2.3,207.8,0
2023,7,29,12,0,1011.2,808.9,202.2,26.3,23.0,61.1,845.8,3.6,200.0,0
2023,7,29,13,0,876.3,701.1,175.3,26.0,23.9,54.4,844.5,3.5,272.9,0
2023,7,29,14,0,919.3,735.4,183.9,25.0,20.0,46.5,845.5,4.2,288.2,0
2023,7,29,15,0,740.7,592.5,148.1,21.9,19.4,44.4,845.1,3.6,166.9,0
2023,7,29,16,0,606.0,484.8,121.2,22.8,18.5,40.8,846.2,5.3,83.6,0
2023,7,29,17,0,423.9,339.1,84.8,21.0,16.3,33.6,843.4,4.3,182.6,0
2023,7,29,18,0,276.7,221.4,55.3,19.8,15.0,45.3,843.3,5.3,8.4,0
2023,7,29,19,0,251.3,201.0,50.3,19.5,16.5,38.6,844.2,6.5,275.4,0
2023,7,29,20,0,118.9,95.2,23.8,15.9,13.2,45.8,846.2,3.7,355.6,0
2023,7,29,21,0,141.7,113.3,28.3,17.0,13.4,43.3,846.6,4.1,195.9,0
2023,7,29,22,0,121.6,97.3,24.3,15.6,10.7,47.2,844.4,3.2,66.6,0
2023,7,29,23,0,0.0,0.0,0.0,14.7,10.0,49.4,846.1,3.9,269.2,0
2023,7,30,0,0,33.7,27.0,6.7,17.6,14.6,62.0,846.0,2.6,38.8,0
2023,7,30,1,0,15.4,12.3,3.1,14.6,11.9,66.5,845.4,2.1,250.0,0
2023,7,30,2,0,0.0,0.0,0.0,17.1,13.8,73.8,843.8,1.8,229.3,0
2023,7,30,3,0,42.7,34.2,8.5,16.7,11.9,78.4,844.7,1.3,305.5,0
2023,7,30,4,0,130.5,104.4,26.1,18.9,14.7,80.5,846.0,1.9,175.0,0
2023,7,30,5,0,218.1,174.5,43.6,18.1,14.7,77.5,844.7,1.8,54.1,0
2023,7,30,6,0,362.7,290.2,72.5,21.0,18.2,77.6,846.1,2.1,356.0,0
2023,7,30,7,0,378.8,303.1,75.8,21.0,16.6,86.5,845.9,1.4,199.5,0
2023,7,30,8,0,576.5,461.2,115.3,21.4,17.3,77.5,845.0,1.1,11.0,0
2023,7,30,9,0,754.1,603.3,150.8,22.8,19.3,76.4,846.3,1.7,9.7,0
2023,7,30,10,0,892.1,713.7,178.4,25.4,22.5,68.4,846.5,1.9,350.5,0
2023,7,30,11,0,1053.2,842.6,210.6,25.7,22.2,62.7,845.5,2.6,231.9,0
2023,7,30,12,0,992.7,794.1,198.5,24.4,21.6,59.2,845.5,4.4,320.0,0
2023,7,30,13,0,952.3,761.8,190.5,25.7,23.1,43.7,845.0,3.5,37.6,0
2023,7,30,14,0,891.1,712.8,178.2,22.7,20.1,51.4,846.0,3.7,86.4,0
2023,7,30,15,0,768.3,614.6,153.7,24.5,21.8,48.5,845.1,4.7,52.3,0
2023,7,30,16,0,610.0,488.0,122.0,23.5,20.5,38.0,845.0,4.2,271.2,0
2023,7,30,17,0,557.6,446.1,111.5,20.9,16.1,48.7,845.8,4.5,175.6,0
2023,7,30,18,0,299.0,239.2,59.8,18.1,13.5,37.4,844.9,4.9,277.1,0
2023,7,30,19,0,215.8,172.6,43.2,19.0,15.5,37.6,843.7,4.8,178.0,0
2023,7,30,20,0,146.6,117.3,29.3,17.2,12.6,43.9,843.9,5.5,185.5,0
2023,7,30,21,0,155.9,124.7,31.2,17.4,14.8,34.6,843.3,4.4,214.5,0
2023,7,30,22,0,113.8,91.1,22.8,15.1,12.0,41.5,843.9,4.7,77.6,0
2023,7,30,23,0,43.1,34.5,8.6,14.6,11.5,57.1,844.8,3.5,119.9,0
2023,7,31,0,0,0.0,0.0,0.0,16.5,12.6,59.0,846.0,3.5,184.2,0
2023,7,31,1,0,64.4,51.5,12.9,15.8,13.2,70.0,845.8,3.1,252.7,0
2023,7,31,2,0,125.1,100.1,25.0,16.4,12.5,74.3,845.4,1.8,25.0,0
2023,7,31,3,0,56.3,45.0,11.3,16.8,13.2,73.6,843.5,1.9,62.2,0
2023,7,31,4,0,100.7,80.6,20.1,17.5,14.7,85.2,844.4,0.4,40.3,0
2023,7,31,5,0,171.2,137.0,34.2,18.2,15.7,84.5,844.2,1.0,297.5,0
2023,7,31,6,0,349.4,279.5,69.9,18.8,16.3,74.5,843.8,0.5,162.9,0
2023,7,31,7,0,501.1,400.9,100.2,20.3,15.3,77.8,844.7,1.3,51.2,0
2023,7,31,8,0,668.8,535.1,133.8,22.4,19.3,77.8,844.2,1.0,312.4,0
2023,7,31,9,0,777.9,622.3,155.6,23.5,19.0,73.1,846.1,1.6,337.6,0
2023,7,31,10,0,896.9,717.5,179.4,24.0,20.4,71.6,844.7,2.1,196.2,0
2023,7,31,11,0,974.4,779.5,194.9,25.2,21.4,62.7,845.6,2.6,326.9,0
2023,7,31,12,0,1033.6,826.9,206.7,23.9,19.6,60.1,844.3,3.1,241.0,0
2023,7,31,13,0,975.8,780.7,195.2,26.8,24.1,60.3,847.1,3.5,265.7,0
2023,7,31,14,0,881.4,705.1,176.3,23.7,19.3,52.0,843.9,3.6,353.8,0
2023,7,31,15,0,751.0,600.8,150.2,22.5,18.6,45.1,846.5,4.4,172.4,0
2023,7,31,16,0,540.0,432.0,108.0,22.3,18.6,36.9,844.2,4.9,189.0,0
2023,7,31,17,0,448.3,358.7,89.7,22.3,19.7,38.0,845.3,4.5,28.2,0
2023,7,31,18,0,250.6,200.5,50.1,19.0,15.8,32.0,845.4,4.9,2.4,0
2023,7,31,19,0,191.9,153.5,38.4,18.6,13.9,36.9,846.9,4.9,186.0,0
2023,7,31,20,0,147.4,117.9,29.5,17.7,14.7,42.4,847.0,4.1,226.4,0
2023,7,31,21,0,50.7,40.6,10.1,15.8,12.9,39.9,846.1,4.5,307.0,0
2023,7,31,22,0,0.0,0.0,0.0,15.0,10.7,48.5,846.0,4.5,332.8,0
2023,7,31,23,0,0.0,0.0,0.0,15.3,12.4,61.9,846.8,3.4,20.5,0
2023,8,1,0,0,36.5,29.2,7.3,12.5,9.5,65.1,845.5,2.8,56.0,0
2023,8,1,1,0,0.0,0.0,0.0,12.0,7.8,81.0,845.6,1.7,189.8,0
2023,8,1,2,0,147.1,117.7,29.4,13.3,10.1,81.3,845.3,0.7,216.7,0
2023,8,1,3,0,46.2,37.0,9.2,14.8,10.2,77.8,845.2,0.0,85.6,0
2023,8,1,4,0,140.9,112.7,28.2,15.5,13.3,93.1,845.0,0.0,119.8,0
2023,8,1,5,0,264.2,211.4,52.8,16.8,14.1,85.3,846.1,0.0,154.2,0
2023,8,1,6,0,273.3,218.6,54.7,16.4,13.7,100.0,845.2,0.0,338.6,0
2023,8,1,7,0,397.8,318.2,79.6,19.2,14.2,100.0,844.3,0.3,119.8,0
2023,8,1,8,0,575.9,460.7,115.2,18.9,15.7,92.8,844.8,0.9,237.3,0
2023,8,1,9,0,677.6,542.1,135.5,20.7,18.2,88.8,846.6,0.8,227.2,0
2023,8,1,10,0,690.6,552.5,138.1,21.6,18.7,85.7,846.1,1.4,78.9,0
2023,8,1,11,0,849.0,679.2,169.8,21.4,18.7,74.2,842.2,1.3,51.2,0
2023,8,1,12,0,829.6,663.6,165.9,24.3,19.7,69.1,845.7,2.4,150.3,0
2023,8,1,13,0,837.3,669.8,167.5,22.3,19.7,58.7,845.7,2.4,221.3,0
2023,8,1,14,0,803.5,642.8,160.7,23.1,19.1,60.9,846.1,2.9,351.0,0
2023,8,1,15,0,646.4,517.1,129.3,19.5,17.2,56.2,843.8,3.8,9.1,0
2023,8,1,16,0,528.2,422.6,105.6,20.4,16.3,45.7,845.8,4.1,153.1,0
2023,8,1,17,0,334.5,267.6,66.9,17.6,15.2,49.6,843.2,4.1,242.1,0
2023,8,1,18,0,343.2,274.5,68.6,17.2,12.4,44.6,844.7,4.3,353.2,0
2023,8,1,19,0,108.6,86.9,21.7,14.4,10.6,57.4,845.3,3.9,201.2,0
2023,8,1,20,0,49.2,39.3,9.8,15.3,11.7,52.3,845.4,3.1,337.1,0
2023,8,1,21,0,164.4,131.5,32.9,14.1,10.4,59.6,844.6,3.7,192.6,0
2023,8,1,22,0,22.7,18.1,4.5,14.2,11.4,62.1,844.0,3.1,284.1,0
2023,8,1,23,0,150.3,120.2,30.1,12.8,8.6,60.7,846.0,2.1,190.1,0
2023,8,2,0,0,32.9,26.3,6.6,16.0,14.0,67.6,844.3,1.5,38.8,0
2023,8,2,1,0,21.0,16.8,4.2,11.4,8.6,67.8,845.4,1.7,139.3,0
2023,8,2,2,0,27.6,22.1,5.5,14.0,11.3,84.1,844.9,0.8,99.7,0
2023,8,2,3,0,14.4,11.5,2.9,12.5,7.6,91.8,843.0,0.1,71.8,0
2023,8,2,4,0,65.8,52.6,13.2,14.1,9.8,91.3,842.7,0.4,71.9,0
2023,8,2,5,0,142.2,113.8,28.4,16.4,13.0,87.7,847.5,0.0,72.4,0
2023,8,2,6,0,297.3,237.8,59.5,16.6,13.0,89.7,844.9,0.5,296.9,0
2023,8,2,7,0,266.3,213.1,53.3,17.6,14.4,94.1,844.3,0.0,242.1,0
2023,8,2,8,0,529.0,423.2,105.8,21.5,17.8,87.2,845.6,1.4,53.9,0
2023,8,2,9,0,618.5,494.8,123.7,22.1,18.7,83.3,842.9,0.0,50.7,0
2023,8,2,10,0,696.0,556.8,139.2,21.7,18.1,78.6,845.9,1.1,191.6,0
2023,8,2,11,0,718.8,575.0,143.8,24.4,20.7,74.9,845.0,1.9,149.5,0
2023,8,2,12,0,828.5,662.8,165.7,22.5,17.7,72.2,844.6,1.4,241.3,0
2023,8,2,13,0,851.4,681.1,170.3,20.7,16.3,59.2,844.5,1.8,12.6,0
2023,8,2,14,0,753.1,602.5,150.6,21.5,18.3,54.2,846.0,3.3,71.8,0
2023,8,2,15,0,683.2,546.6,136.6,21.0,18.0,61.0,843.7,3.8,43.0,0
2023,8,2,16,0,437.7,350.1,87.5,20.3,16.6,47.5,845.1,4.4,191.5,0
2023,8,2,17,0,446.5,357.2,89.3,18.2,14.2,52.6,845.9,3.8,52.2,0
2023,8,2,18,0,228.2,182.6,45.6,17.3,12.8,48.7,844.4,4.6,78.8,0
2023,8,2,19,0,92.0,73.6,18.4,16.4,12.9,57.9,844.6,3.5,247.8,0
2023,8,2,20,0,149.6,119.7,29.9,15.8,11.8,60.2,844.4,4.2,209.8,0
2023,8,2,21,0,38.6,30.9,7.7,12.9,9.7,49.6,846.4,3.2,249.5,0
2023,8,2,22,0,20.6,16.5,4.1,11.6,8.0,60.0,844.1,1.7,210.5,0
2023,8,2,23,0,0.0,0.0,0.0,12.6,8.7,67.8,846.2,2.3,352.3,0
2023,8,3,0,0,39.4,31.5,7.9,12.9,10.8,73.6,845.8,2.1,307.7,0
2023,8,3,1,0,0.0,0.0,0.0,11.9,8.9,73.8,846.8,1.6,332.9,0
2023,8,3,2,0,49.5,39.6,9.9,13.1,9.8,80.0,844.6,0.0,342.9,0
2023,8,3,3,0,81.1,64.9,16.2,15.5,11.5,84.7,844.8,0.7,163.1,0
2023,8,3,4,0,196.8,157.5,39.4,14.6,10.9,81.5,845.3,0.6,328.0,0
2023,8,3,5,0,138.0,110.4,27.6,15.1,10.7,83.5,844.9,0.1,122.4,0
2023,8,3,6,0,186.3,149.0,37.3,16.2,12.0,90.3,844.3,0.0,139.5,0
2023,8,3,7,0,399.1,319.3,79.8,18.3,14.8,92.7,844.4,0.5,249.6,0
2023,8,3,8,0,485.0,388.0,97.0,19.6,17.0,85.6,843.9,0.2,285.0,0
2023,8,3,9,0,627.8,502.3,125.6,20.7,16.2,87.0,845.8,0.0,25.6,0
2023,8,3,10,0,735.9,588.7,147.2,20.3,16.4,81.8,843.4,0.0,17.9,0
2023,8,3,11,0,860.2,688.2,172.0,22.6,18.4,80.9,843.2,2.1,106.4,0
2023,8,3,12,0,809.1,647.3,161.8,21.7,18.9,74.8,844.8,1.7,146.0,0
2023,8,3,13,0,870.0,696.0,174.0,22.0,17.2,65.4,846.0,2.8,326.8,0
2023,8,3,14,0,760.9,608.7,152.2,20.7,15.8,52.3,845.5,3.1,164.8,0
2023,8,3,15,0,657.3,525.8,131.5,21.5,16.8,58.5,846.2,4.2,139.3,0
2023,8,3,16,0,411.0,328.8,82.2,21.4,18.1,49.7,845.0,3.5,290.3,0
2023,8,3,17,0,431.7,345.4,86.3,18.6,15.4,41.1,844.5,3.9,190.2,0
2023,8,3,18,0,255.8,204.6,51.2,18.6,16.3,49.4,846.7,3.3,279.8,0
2023,8,3,19,0,131.9,105.5,26.4,14.4,10.5,42.8,845.1,3.9,303.4,0
2023,8,3,20,0,108.1,86.5,21.6,15.9,12.3,56.8,845.0,3.8,299.7,0
2023,8,3,21,0,117.8,94.2,23.6,13.4,10.5,52.2,844.7,3.5,223.7,0
2023,8,3,22,0,0.0,0.0,0.0,12.9,8.6,56.4,846.5,3.3,282.0,0
2023,8,3,23,0,135.5,108.4,27.1,11.7,7.5,65.1,845.2,2.4,128.6,0
2023,8,4,0,0,117.0,93.6,23.4,14.0,10.9,76.8,845.4,1.8,77.8,0
2023,8,4,1,0,62.3,49.9,12.5,12.7,9.2,67.6,844.2,1.0,125.6,0
2023,8,4,2,0,59.2,47.4,11.8,13.4,10.3,90.1,845.2,0.8,152.3,0
2023,8,4,3,0,0.0,0.0,0.0,14.4,11.0,89.6,843.8,1.3,230.2,0
2023,8,4,4,0,119.7,95.8,23.9,15.8,13.1,78.2,844.2,0.2,152.2,0
2023,8,4,5,0,166.7,133.4,33.3,16.3,14.3,100.0,845.8,0.8,47.3,0
2023,8,4,6,0,322.7,258.2,64.5,18.5,15.5,92.8,844.4,0.0,275.7,0
2023,8,4,7,0,350.8,280.6,70.2,19.9,16.1,88.7,845.3,0.0,49.2,0
2023,8,4,8,0,528.6,422.9,105.7,21.6,18.8,89.8,845.2,0.4,256.0,0
2023,8,4,9,0,655.1,524.0,131.0,22.0,19.9,85.3,845.6,1.6,306.2,0
2023,8,4,10,0,652.5,522.0,130.5,20.9,17.1,79.7,847.2,0.7,216.6,0
2023,8,4,11,0,734.8,587.8,147.0,22.0,18.6,76.4,845.6,1.4,12.1,0
2023,8,4,12,0,819.0,655.2,163.8,23.1,18.3,69.5,844.1,2.1,291.7,0
2023,8,4,13,0,780.8,624.7,156.2,20.3,15.4,64.3,844.1,0.9,176.2,0
2023,8,4,14,0,637.8,510.2,127.6,22.0,19.1,58.0,843.6,2.3,246.0,0
2023,8,4,15,0,679.9,544.0,136.0,22.0,18.9,52.3,845.3,3.3,103.4,0
2023,8,4,16,0,516.5,413.2,103.3,18.7,14.2,49.3,847.0,4.2,251.2,0
2023,8,4,17,0,364.8,291.9,73.0,19.2,16.0,47.3,845.6,4.4,292.4,0
2023,8,4,18,0,247.3,197.8,49.5,16.7,13.1,52.3,846.0,4.0,155.0,0
2023,8,4,19,0,47.1,37.7,9.4,16.7,11.9,56.1,845.8,4.5,168.4,0
2023,8,4,20,0,202.2,161.7,40.4,13.6,8.7,51.4,845.5,4.0,75.4,0
2023,8,4,21,0,0.0,0.0,0.0,14.8,12.8,50.1,844.0,3.3,192.3,0
2023,8,4,22,0,72.4,57.9,14.5,12.6,8.3,60.2,845.0,2.4,76.5,0
2023,8,4,23,0,0.0,0.0,0.0,11.7,6.9,63.0,846.8,2.4,196.2,0
2023,8,5,0,0,18.8,15.0,3.8,14.6,10.8,60.5,845.1,2.6,332.8,0
2023,8,5,1,0,0.0,0.0,0.0,12.6,9.4,82.2,843.7,1.7,200.4,0
2023,8,5,2,0,33.9,27.1,6.8,13.7,10.8,70.4,845.9,0.9,267.7,0
2023,8,5,3,0,107.2,85.8,21.4,13.8,10.5,89.2,843.9,0.7,36.0,0
2023,8,5,4,0,100.5,80.4,20.1,14.9,11.3,88.7,845.4,0.5,207.3,0
2023,8,5,5,0,171.8,137.4,34.4,16.9,12.2,86.5,844.7,0.0,214.9,0
2023,8,5,6,0,253.8,203.1,50.8,16.4,12.6,88.9,844.3,0.5,265.3,0
2023,8,5,7,0,344.4,275.5,68.9,18.0,14.1,91.6,845.2,1.1,317.7,0
2023,8,5,8,0,519.7,415.7,103.9,18.6,15.6,90.3,844.2,0.3,176.6,0
2023,8,5,9,0,686.3,549.0,137.3,20.6,16.1,90.8,845.6,0.0,85.0,0
2023,8,5,10,0,669.8,535.8,134.0,21.9,17.4,75.2,847.5,0.6,299.0,0
2023,8,5,11,0,800.2,640.1,160.0,23.5,19.0,79.4,844.1,1.6,323.8,0
2023,8,5,12,0,918.3,734.6,183.7,22.6,20.1,68.3,845.1,2.2,4.7,0
2023,8,5,13,0,835.6,668.5,167.1,22.2,19.2,69.1,844.6,1.8,161.2,0
2023,8,5,14,0,704.7,563.8,140.9,23.3,18.6,72.7,845.4,3.4,301.3,0
2023,8,5,15,0,595.4,476.3,119.1,22.0,19.5,52.2,844.9,2.3,169.1,0
2023,8,5,16,0,468.1,374.5,93.6,18.5,15.7,57.5,845.1,4.5,337.1,0
2023,8,5,17,0,424.9,339.9,85.0,19.0,14.5,51.9,846.2,3.8,7.1,0
2023,8,5,18,0,313.8,251.1,62.8,16.4,13.8,37.9,845.1,5.0,117.8,0
2023,8,5,19,0,201.9,161.5,40.4,16.4,13.2,49.9,846.3,4.3,258.9,0
2023,8,5,20,0,62.3,49.8,12.5,16.1,12.9,51.1,846.6,3.4,201.1,0
2023,8,5,21,0,62.5,50.0,12.5,15.0,11.1,50.5,844.6,3.6,248.9,0
2023,8,5,22,0,0.0,0.0,0.0,13.7,9.7,63.5,846.2,2.9,166.2,0
2023,8,5,23,0,0.0,0.0,0.0,13.3,9.8,67.7,845.5,3.2,35.0,0
2023,8,6,0,0,92.8,74.3,18.6,11.8,7.0,68.3,845.1,1.3,278.7,0
2023,8,6,1,0,67.9,54.3,13.6,12.9,8.9,93.0,843.7,1.5,217.0,0
2023,8,6,2,0,97.2,77.8,19.4,14.1,11.2,81.7,845.1,1.2,295.4,0
2023,8,6,3,0,84.8,67.8,17.0,13.5,9.4,78.1,842.5,0.7,356.4,0
2023,8,6,4,0,130.1,104.0,26.0,15.8,11.6,87.6,844.7,0.7,350.6,0
2023,8,6,5,0,197.0,157.6,39.4,16.2,12.2,85.1,845.3,0.5,86.3,0
2023,8,6,6,0,365.9,292.7,73.2,18.1,15.7,89.7,843.9,0.0,352.1,0
2023,8,6,7,0,459.7,367.8,91.9,19.4,15.6,89.9,845.3,0.0,270.2,0
2023,8,6,8,0,593.1,474.5,118.6,20.4,15.5,99.0,846.6,0.0,155.5,0
2023,8,6,9,0,580.9,464.7,116.2,19.8,16.7,85.0,845.1,0.2,165.0,0
2023,8,6,10,0,778.2,622.6,155.6,20.8,16.9,72.5,844.4,0.9,197.2,0
2023,8,6,11,0,848.9,679.1,169.8,21.5,18.5,76.7,845.6,1.3,87.1,0
